airline_sentiment,text
0,@USAirways when your routing system goes down which grounds all your long haul flights you should think about a #failover plan
0,@USAirways @Truthh4 they didn't give you the wifi password? Smh
0,@USAirways @AmericanAir Sitting at the gate on Flight 719 for an hour due to computers being down. What backup plan is in place for this??
0,@USAirways ...was Cancelled Flightled and now I need to locate my baggage
0,@USAirways I need help locating my bag. I arrived in Denver last night at midnight from charlotte but my  8am flight to Hayden/steamboat
0,@USAirways what is going on with the computers? Why is my flight grounded? Why does your airline suck so much? #UnansweredQuestions
0,@USAirways @AmericanAir 2hrs Late Flightr finally taking off😂😂😂
0,"@USAirways holding your passengers hostage during your computer crash is not customer friendly, let us off the plane or get us moving"
0,@USAirways been on hold for over and hour now.
0,@USAirways pilot tells me that all @AmericanAir and US Airways flights across the country have stopped due to a computer system failure.
0,@USAirways Flt 4609 landed over half an hour ago. Not a single bag yet on the baggage claim. Hate you so much right now.
0,@USAirways @AmericanAir will one of you please answer the phone?
0,@USAirways no word on delay reasons @LGB but Twitter is aflame with flight tracking computer crash. Rumors. True or Not?
0,"@USAirways stuck at the gate in Charlotte, NC waiting for ""release papers"" and a fix for a broken computer system."
0,@USAirways Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?
0,@USAirways not Cancelled Flightling #837 because you don't want to put us in a hotel for night is our guess
0,@USAirways really? 8 hr delay in Virgin Island and not even a food voucher.
0,@usairways the. Worst. Ever. #dca #customerservice
0,@USAirways 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook! #badcustomerservice
0,@USAirways printer problems causing us to sit on the runway for 45 mins. Get it together.
0,@USAirways nothing like back to back delayed flights let hope this one isn't 12 hours like the last time.
0,@USAirways can you please help me find my luggage since you're the one who lost it? Your customer service SUCKS.
0,@USAirways What is happening at Reagan Airport DCA? Long lines and four people working checkIn! #unhappy #DCA
0,"@USAirways @AuroraBIZ check your bag, @PHLAirport bag handlers broke into my suitcase and stole my camera, bag was returned in a trash bag"
0,@usairways hopefully your crappy service improves as u become @americanairlines #angryairtravel #winterstorm
0,@usairways 2 people working the counter at #dca? Massive lines. Poorly played. #winterstorm
0,@USAirways @USAirwaysCenter My lost bag lands in Hartford at 639p tonight. Will it be delivered to Danbury CT tonight?
0,@USAirways who do I contact about my awful experience I had 2/15/15 with @USAirways Flight 713 BUF-CLT?
0,@USAirways @AmericanAir  nvm my bad it's been an hour and a half #thanks
0,@USAirways after a crappy flight due to delays and rude staff members I'm happy to report after paying $25 to check my luggage it's ruined
0,@USAirways always letting me down. 👊
1,@USAirways please keep Emily at you gso airport ticketing on staff she is amazing
0,"@usairways I don't understand why I can't get my missing miles? I was on the flight, it was in my Dividend Miles Account… #help"
0,"@USAirways can't seem to find the pilots for our 6pm flight, never seen anything like it before #drunkpilots http://t.co/Zira2z3UDc"
0,@USAirways really? No meal vouchers for a 7 hour flight delay out of Virgin Islands...
0,@USAirways but the automated message says the line is too busy to join the queue! #stuckintheloop
0,"@usairways HI again! How you suggested I contacted u via phone, sent a mail with the original ticket &amp; the result: http://t.co/214i0RTIH4"
0,"@USAirways stuck on the ramp at DCA, US Air computer system crashed...everywhere."
0,@USAirways #flight2031 the flight to Hell
0,"@USAirways Gave up after more than 2 hours on hold. Still need that receipt; last time it was promised, it never arrived. Help?!"
0,@USAirways @AmericanAir just be prepared for a claim if that bag is lost ... Too many valuables to carry in my hands. #us2146 to #aa2924
0,"@USAirways told me I deserved to be delayed because I booked the last flight and then I hear ""the only inconvience is missing your flight"""
0,"@USAirways flight 2031, worst experience we've ever had on a flight. Regretting opening their air miles card #hotterandlongerthanhell"
0,@USAirways hello! I never received a confirmation code for my flights (though they are confirmed--so says the automated reply). Any ideas?
0,@USAirways 5 hours on the phone waiting for a call back to find my luggage #shameonyou
0,@USAirways ... What's going on at @PHLAirport ?!  I've been sitting at the gate for 45minutes.
0,@USAirways 799 from AMS to PHL today- 3 of 4 flight attendants were downright rude and hostile and made the 8+ hour flight even worse.
0,@USAirways why the hell will you not put us in a hotel when you've stranded us. Your message says mechanical issues not weather. #usairways
0,@USAirways what's the deal with the flight computer network?
0,@USAirways does anyone actually work at the dividend miles department? http://t.co/BgtJFmnEOT
0,@USAirways No flights out of Philly because of system wide tech issue.   @CBSPhilly
0,@USAirways Huge system problems at DCA.Manual check in; flight boarded but sitting at gate due to system issues. Frustrated Chairman member
0,"@USAirways epic fail @ CLT ystrdy w/Cancelled Flightled flights. No staff, no communication &amp; no refund for unused portion of tix. Keep it classy guys"
0,@USAirways i have been tryng to rsrv a flight over the phone over the past 4 days and keep getting an automated message to call back?!?!?!
0,@USAirways @AmericanAir Just got off Int. Flight #799. Your Intentionally rude staff made for a horrible 8hr+ flight on an unsuitable plane.
0,@USAirways on plane from BOS to CLT for 60 mins. Still at gate. Crew says system-wide computers preventing paperwork. Any info you can give?
0,@USAirways will you hold #475 today for connecting passengers coming from delayed flights?
1,@USAirways provided the best service for me today! Thank you so much :)
0,@USAirways Can you guys please give an update?  Been sitting on Tarmac on flight 601 yet the website still says it's on time?
0,@USAirways - flight was Cancelled Flightled to Buf today. Waited in line for 2+ hrs &amp; cus service was rude. No flight until Tues. Need to get to ROC.
0,@USAirways Seriously? I should keep trying after seven hours. That is your corporate policy? #usairwaysfail
0,"@USAirways his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money"
0,@USAirways that you would let us just switch to a different set of flights so we could spend time with the family after he passes away...
0,@USAirways he is 8 months old and is suffering from a rare form of cancer. Your customer service agents had no compassion and I am disgusted
0,"@USAirways Best part was hearing the attendant give a voucher to person next to me for hotel at BGR. Then my guy saying ""we don't do that"""
0,@USAirways horrible cust service exp at DIA today. Wife waited 3 hrs on the plane b/f flight 695 was Cancelled Flightled. Still waiting for bags.
0,@USAirways is really good at deferring responsibility.
0,@USAirways thank you so much for asking us to pay $700 to switch to a different flight so I could spend more time with my dying nephew.
0,"@USAirways @AmericanAir @GMA could not have had a worse airline experience. Rude, unhelpful, got yelled at😳. @JetBlue need your help"
0,"@USAirways please help! No bags, no way to get through to customer service since 8AM this morning! Help!!"
0,@USAirways I do but the real ? Is why your staff can behave offensively. Flight 699. Please look into it. Message me if you want particulars
0,@usairways @AmericanAir LAX connect from term 6 to term 4.  55min layover due to delay. US755-AA2595. Is this realistic? Can 2595 be held?
0,@USAirways I left an item on plane BOS-PHL on Friday.  I've called PHL US Airways # &amp; left 6 msgs. No return call what to do at this point.
0,@USAirways What a great way to kick someone when they are down. Cancelled Flight a noon flight and rebook me on one two hours south from here tomorrow
0,@USAirways thanks for making me check my bag when the space was empty and to the flight attendant for the dirty look http://t.co/9rx5HOmM25
